commune,code_commune,code_postal,type_local,surface_m2,pieces,valeur_fonciere,prix_m2,date_mutation
Rezé,44143,44400,Appartement,76.0,4.0,187000.0,2460.53,2023-04-13
Rezé,44143,44400,Appartement,76.0,3.0,243000.0,3197.37,2023-08-17
Rezé,44143,44400,Appartement,77.0,4.0,192500.0,2500.0,2023-04-24
Rezé,44143,44400,Appartement,77.0,4.0,165000.0,2142.86,2023-05-11
Rezé,44143,44400,Appartement,77.0,3.0,104100.0,1351.95,2023-06-05
Rezé,44143,44400,Appartement,77.0,4.0,245000.0,3181.82,2023-06-29
Rezé,44143,44400,Appartement,77.0,3.0,256000.0,3324.68,2023-11-24
Rezé,44143,44400,Appartement,78.0,5.0,665000.0,8525.64,2023-03-15
Rezé,44143,44400,Appartement,78.0,4.0,176200.0,2258.97,2023-05-23
Rezé,44143,44400,Appartement,78.0,2.0,170000.0,2179.49,2023-06-19
Rezé,44143,44400,Appartement,78.0,4.0,180600.0,2315.38,2023-06-21
Rezé,44143,44400,Appartement,78.0,4.0,235000.0,3012.82,2023-07-17
Rezé,44143,44400,Appartement,78.0,3.0,270000.0,3461.54,2023-10-19
Rezé,44143,44400,Appartement,78.0,4.0,186600.0,2392.31,2023-11-20
Rezé,44143,44400,Appartement,79.0,4.0,177000.0,2240.51,2023-03-10
Rezé,44143,44400,Appartement,79.0,3.0,150000.0,1898.73,2023-06-29
Rezé,44143,44400,Appartement,80.0,4.0,189000.0,2362.5,2023-04-27
Rezé,44143,44400,Appartement,80.0,4.0,209200.0,2615.0,2023-06-30
Rezé,44143,44400,Appartement,80.0,4.0,242550.0,3031.88,2023-07-24
Rezé,44143,44400,Appartement,80.0,4.0,225000.0,2812.5,2023-10-12
Rezé,44143,44400,Appartement,81.0,4.0,226000.0,2790.12,2023-01-03
Rezé,44143,44400,Appartement,81.0,4.0,206500.0,2549.38,2023-07-25
Rezé,44143,44400,Appartement,81.0,4.0,162300.0,2003.7,2023-09-25
Rezé,44143,44400,Appartement,81.0,4.0,275000.0,3395.06,2023-09-29
Rezé,44143,44400,Appartement,81.0,4.0,196000.0,2419.75,2023-10-09
Rezé,44143,44400,Appartement,82.0,4.0,207000.0,2524.39,2023-01-17
Rezé,44143,44400,Appartement,82.0,4.0,274000.0,3341.46,2023-09-07
Rezé,44143,44400,Appartement,82.0,4.0,240000.0,2926.83,2023-10-31
Rezé,44143,44400,Appartement,83.0,4.0,339000.0,4084.34,2023-03-06
Rezé,44143,44400,Appartement,83.0,4.0,202000.0,2433.73,2023-05-02
Rezé,44143,44400,Appartement,83.0,4.0,270000.0,3253.01,2023-05-22
Rezé,44143,44400,Appartement,83.0,5.0,127500.0,1536.14,2023-06-08
Rezé,44143,44400,Appartement,84.0,4.0,201800.0,2402.38,2023-02-14
Rezé,44143,44400,Appartement,84.0,4.0,201700.0,2401.19,2023-03-28
Rezé,44143,44400,Appartement,84.0,4.0,201759.23,2401.9,2023-04-12
Rezé,44143,44400,Appartement,84.0,4.0,201800.0,2402.38,2023-06-13
Rezé,44143,44400,Appartement,84.0,4.0,230000.0,2738.1,2023-09-05
Rezé,44143,44400,Appartement,84.0,4.0,182000.0,2166.67,2023-09-22
Rezé,44143,44400,Appartement,85.0,4.0,346000.0,4070.59,2023-03-24
Rezé,44143,44400,Appartement,85.0,4.0,270700.0,3184.71,2023-04-17
Rezé,44143,44400,Appartement,85.0,4.0,367813.0,4327.21,2023-04-03
Rezé,44143,44400,Appartement,85.0,4.0,268000.0,3152.94,2023-06-19
Rezé,44143,44400,Appartement,85.0,4.0,250000.0,2941.18,2023-06-30
Rezé,44143,44400,Appartement,87.0,5.0,183000.0,2103.45,2023-02-16
Rezé,44143,44400,Appartement,87.0,4.0,170000.0,1954.02,2023-07-28
Rezé,44143,44400,Appartement,88.0,5.0,240000.0,2727.27,2023-02-16
Rezé,44143,44400,Appartement,88.0,5.0,276000.0,3136.36,2023-03-16
Rezé,44143,44400,Appartement,89.0,5.0,220000.0,2471.91,2023-03-30
Rezé,44143,44400,Appartement,89.0,4.0,259000.0,2910.11,2023-09-01
Rezé,44143,44400,Appartement,89.0,4.0,235987.5,2651.54,2023-09-15
Rezé,44143,44400,Appartement,90.0,3.0,283975.0,3155.28,2023-09-20
Rezé,44143,44400,Appartement,91.0,4.0,224600.0,2468.13,2023-03-31
Rezé,44143,44400,Appartement,91.0,4.0,240975.0,2648.08,2023-06-09
Rezé,44143,44400,Appartement,91.0,4.0,236486.25,2598.75,2023-08-03
Rezé,44143,44400,Appartement,91.0,5.0,244000.0,2681.32,2023-12-06
Rezé,44143,44400,Appartement,92.0,4.0,225969.86,2456.19,2023-04-21
Rezé,44143,44400,Appartement,93.0,4.0,290000.0,3118.28,2023-04-13
Rezé,44143,44400,Appartement,94.0,4.0,340000.0,3617.02,2023-08-30
Rezé,44143,44400,Appartement,95.0,5.0,298000.0,3136.84,2023-08-22
Rezé,44143,44400,Appartement,96.0,5.0,252262.0,2627.73,2023-08-10
Rezé,44143,44400,Appartement,97.0,5.0,345000.0,3556.7,2023-02-24
Rezé,44143,44400,Appartement,97.0,3.0,256200.0,2641.24,2023-06-12
Rezé,44143,44400,Appartement,97.0,4.0,360000.0,3711.34,2023-07-20
Rezé,44143,44400,Appartement,101.0,4.0,283000.0,2801.98,2023-09-20
Rezé,44143,44400,Appartement,102.0,5.0,237000.0,2323.53,2023-06-12
Rezé,44143,44400,Appartement,102.0,5.0,240000.0,2352.94,2023-12-13
Rezé,44143,44400,Appartement,103.0,5.0,286100.0,2777.67,2023-03-06
Rezé,44143,44400,Appartement,103.0,5.0,270000.0,2621.36,2023-06-30
Rezé,44143,44400,Appartement,105.0,6.0,215000.0,2047.62,2023-09-06
Rezé,44143,44400,Appartement,110.0,4.0,310000.0,2818.18,2023-04-05
Rezé,44143,44400,Appartement,120.0,4.0,330000.0,2750.0,2023-09-22
Rezé,44143,44400,Appartement,124.0,5.0,450000.0,3629.03,2023-02-27
Rezé,44143,44400,Maison,19.0,1.0,240000.0,12631.58,2023-03-24
Rezé,44143,44400,Maison,20.0,0.0,163000.0,8150.0,2023-08-31
Rezé,44143,44400,Maison,21.0,1.0,549000.0,26142.86,2023-10-18
Rezé,44143,44400,Maison,25.0,1.0,549000.0,21960.0,2023-10-18
Rezé,44143,44400,Maison,27.0,1.0,205000.0,7592.59,2023-02-07
Rezé,44143,44400,Maison,40.0,3.0,162000.0,4050.0,2023-03-29
Rezé,44143,44400,Maison,40.0,2.0,160000.0,4000.0,2023-05-22
Rezé,44143,44400,Maison,40.0,2.0,185500.0,4637.5,2023-06-29
Rezé,44143,44400,Maison,40.0,2.0,109382.0,2734.55,2023-07-04
Rezé,44143,44400,Maison,40.0,2.0,250000.0,6250.0,2023-10-04
Rezé,44143,44400,Maison,40.0,2.0,242400.0,6060.0,2023-10-16
Rezé,44143,44400,Maison,42.0,2.0,110000.0,2619.05,2023-01-20
Rezé,44143,44400,Maison,42.0,2.0,153000.0,3642.86,2023-05-22
Rezé,44143,44400,Maison,43.0,2.0,147500.0,3430.23,2023-07-18
Rezé,44143,44400,Maison,44.0,3.0,240447.0,5464.7,2023-10-24
Rezé,44143,44400,Maison,45.0,1.0,299000.0,6644.44,2023-01-26
Rezé,44143,44400,Maison,45.0,3.0,270000.0,6000.0,2023-03-07
Rezé,44143,44400,Maison,45.0,1.0,311000.0,6911.11,2023-08-11
Rezé,44143,44400,Maison,45.0,1.0,245000.0,5444.44,2023-09-13
Rezé,44143,44400,Maison,45.0,2.0,150000.0,3333.33,2023-11-22
Rezé,44143,44400,Maison,50.0,2.0,180000.0,3600.0,2023-01-11
Rezé,44143,44400,Maison,50.0,2.0,210000.0,4200.0,2023-02-23
Rezé,44143,44400,Maison,50.0,3.0,280000.0,5600.0,2023-02-16
Rezé,44143,44400,Maison,50.0,2.0,112500.0,2250.0,2023-04-06
Rezé,44143,44400,Maison,50.0,2.0,198000.0,3960.0,2023-04-21
Rezé,44143,44400,Maison,50.0,2.0,142500.0,2850.0,2023-05-10
Rezé,44143,44400,Maison,50.0,3.0,243000.0,4860.0,2023-09-01
Rezé,44143,44400,Maison,50.0,2.0,160000.0,3200.0,2023-11-02
Rezé,44143,44400,Maison,52.0,3.0,36281.25,697.72,2023-11-29
Rezé,44143,44400,Maison,54.0,3.0,260000.0,4814.81,2023-03-23
Rezé,44143,44400,Maison,54.0,3.0,241500.0,4472.22,2023-04-28
Rezé,44143,44400,Maison,54.0,3.0,208300.0,3857.41,2023-12-13
Rezé,44143,44400,Maison,54.0,3.0,208300.0,3857.41,2023-12-13
Rezé,44143,44400,Maison,55.0,2.0,320000.0,5818.18,2023-07-20
Rezé,44143,44400,Maison,55.0,2.0,320000.0,5818.18,2023-07-20
Rezé,44143,44400,Maison,56.0,3.0,235000.0,4196.43,2023-03-31
Rezé,44143,44400,Maison,56.0,3.0,196000.0,3500.0,2023-05-10
Rezé,44143,44400,Maison,56.0,3.0,270000.0,4821.43,2023-07-04
Rezé,44143,44400,Maison,56.0,2.0,1600000.0,28571.43,2023-10-26
Rezé,44143,44400,Maison,57.0,3.0,172700.0,3029.82,2023-01-17
Rezé,44143,44400,Maison,57.0,3.0,228000.0,4000.0,2023-04-28
Rezé,44143,44400,Maison,57.0,3.0,212150.0,3721.93,2023-11-08
Rezé,44143,44400,Maison,58.0,3.0,250000.0,4310.34,2023-02-16
Rezé,44143,44400,Maison,58.0,3.0,160000.0,2758.62,2023-05-22
Rezé,44143,44400,Maison,59.0,3.0,325000.0,5508.47,2023-06-09
Rezé,44143,44400,Maison,59.0,3.0,190000.0,3220.34,2023-07-27
Rezé,44143,44400,Maison,59.0,2.0,163000.0,2762.71,2023-09-29
Rezé,44143,44400,Maison,59.0,3.0,234000.0,3966.1,2023-10-27
Rezé,44143,44400,Maison,60.0,3.0,240000.0,4000.0,2023-03-24
Rezé,44143,44400,Maison,60.0,3.0,230000.0,3833.33,2023-07-13
Rezé,44143,44400,Maison,60.0,2.0,210000.0,3500.0,2023-07-26
Rezé,44143,44400,Maison,60.0,3.0,215000.0,3583.33,2023-07-27
Rezé,44143,44400,Maison,60.0,3.0,210000.0,3500.0,2023-10-24
Rezé,44143,44400,Maison,61.0,2.0,210000.0,3442.62,2023-01-17
Rezé,44143,44400,Maison,61.0,4.0,660000.0,10819.67,2023-05-23
Rezé,44143,44400,Maison,61.0,4.0,660000.0,10819.67,2023-05-23
Rezé,44143,44400,Maison,61.0,3.0,288000.0,4721.31,2023-07-10
Rezé,44143,44400,Maison,62.0,3.0,190500.0,3072.58,2023-09-04
Rezé,44143,44400,Maison,62.0,3.0,130000.0,2096.77,2023-10-30
Rezé,44143,44400,Maison,62.0,3.0,207351.0,3344.37,2023-11-10
Rezé,44143,44400,Maison,63.0,3.0,178000.0,2825.4,2023-01-31
Rezé,44143,44400,Maison,63.0,3.0,262000.0,4158.73,2023-05-15
Rezé,44143,44400,Maison,63.0,3.0,255000.0,4047.62,2023-05-15
Rezé,44143,44400,Maison,63.0,3.0,220000.0,3492.06,2023-09-13
Rezé,44143,44400,Maison,64.0,4.0,250000.0,3906.25,2023-09-26
Rezé,44143,44400,Maison,64.0,4.0,215000.0,3359.38,2023-12-28
Rezé,44143,44400,Maison,65.0,4.0,293000.0,4507.69,2023-03-31
Rezé,44143,44400,Maison,65.0,3.0,250000.0,3846.15,2023-05-09
Rezé,44143,44400,Maison,65.0,3.0,210000.0,3230.77,2023-05-26
Rezé,44143,44400,Maison,65.0,3.0,206000.0,3169.23,2023-07-05
Rezé,44143,44400,Maison,65.0,3.0,320000.0,4923.08,2023-07-31
Rezé,44143,44400,Maison,66.0,3.0,1159000.0,17560.61,2023-03-10
Rezé,44143,44400,Maison,66.0,3.0,295000.0,4469.7,2023-03-30
Rezé,44143,44400,Maison,66.0,3.0,325000.0,4924.24,2023-06-09
Rezé,44143,44400,Maison,66.0,4.0,253000.0,3833.33,2023-07-20
Rezé,44143,44400,Maison,66.0,4.0,260000.0,3939.39,2023-08-29
Rezé,44143,44400,Maison,67.0,4.0,305000.0,4552.24,2023-01-06
Rezé,44143,44400,Maison,67.0,4.0,290000.0,4328.36,2023-08-29
Rezé,44143,44400,Maison,68.0,4.0,285000.0,4191.18,2023-07-21
Rezé,44143,44400,Maison,68.0,3.0,201800.0,2967.65,2023-08-18
Rezé,44143,44400,Maison,68.0,4.0,220000.0,3235.29,2023-09-22
Rezé,44143,44400,Maison,68.0,3.0,245000.0,3602.94,2023-10-27
Rezé,44143,44400,Maison,69.0,3.0,242310.0,3511.74,2023-03-09
Rezé,44143,44400,Maison,69.0,4.0,270000.0,3913.04,2023-11-27
Rezé,44143,44400,Maison,70.0,4.0,262500.0,3750.0,2023-04-20
Rezé,44143,44400,Maison,70.0,3.0,235000.0,3357.14,2023-08-07
Rezé,44143,44400,Maison,70.0,3.0,304430.0,4349.0,2023-08-31
Rezé,44143,44400,Maison,70.0,4.0,213000.0,3042.86,2023-07-10
Rezé,44143,44400,Maison,70.0,3.0,155000.0,2214.29,2023-09-06
Rezé,44143,44400,Maison,70.0,3.0,290000.0,4142.86,2023-09-22
Rezé,44143,44400,Maison,70.0,3.0,246446.0,3520.66,2023-09-29
Rezé,44143,44400,Maison,70.0,4.0,225000.0,3214.29,2023-10-10
Rezé,44143,44400,Maison,70.0,3.0,175000.0,2500.0,2023-11-16
Rezé,44143,44400,Maison,70.0,3.0,320000.0,4571.43,2023-11-08
Rezé,44143,44400,Maison,71.0,4.0,300000.0,4225.35,2023-01-12
Rezé,44143,44400,Maison,71.0,3.0,292000.0,4112.68,2023-01-23
Rezé,44143,44400,Maison,71.0,4.0,281000.0,3957.75,2023-03-17
Rezé,44143,44400,Maison,71.0,4.0,360000.0,5070.42,2023-04-03
Rezé,44143,44400,Maison,71.0,3.0,450000.0,6338.03,2023-05-30
Rezé,44143,44400,Maison,71.0,3.0,360000.0,5070.42,2023-06-27
Rezé,44143,44400,Maison,71.0,4.0,285000.0,4014.08,2023-07-20
Rezé,44143,44400,Maison,71.0,4.0,240000.0,3380.28,2023-09-19
Rezé,44143,44400,Maison,71.0,4.0,299000.0,4211.27,2023-09-29
Rezé,44143,44400,Maison,72.0,3.0,350000.0,4861.11,2023-12-15
Rezé,44143,44400,Maison,73.0,3.0,270000.0,3698.63,2023-05-25
Rezé,44143,44400,Maison,73.0,4.0,240000.0,3287.67,2023-05-31
Rezé,44143,44400,Maison,73.0,5.0,310000.0,4246.58,2023-06-30
Rezé,44143,44400,Maison,73.0,4.0,267000.0,3657.53,2023-07-03
Rezé,44143,44400,Maison,73.0,4.0,275000.0,3767.12,2023-10-31
Rezé,44143,44400,Maison,74.0,3.0,325000.0,4391.89,2023-03-03
Rezé,44143,44400,Maison,74.0,3.0,208000.0,2810.81,2023-03-21
Rezé,44143,44400,Maison,74.0,4.0,250000.0,3378.38,2023-04-19
Rezé,44143,44400,Maison,74.0,4.0,275000.0,3716.22,2023-06-14
Rezé,44143,44400,Maison,75.0,3.0,1159000.0,15453.33,2023-03-10
Rezé,44143,44400,Maison,75.0,3.0,1159000.0,15453.33,2023-03-10
Rezé,44143,44400,Maison,75.0,4.0,300000.0,4000.0,2023-05-05
Rezé,44143,44400,Maison,75.0,3.0,374000.0,4986.67,2023-06-23
Rezé,44143,44400,Maison,75.0,3.0,380000.0,5066.67,2023-07-20
Rezé,44143,44400,Maison,75.0,3.0,333000.0,4440.0,2023-08-29
Rezé,44143,44400,Maison,75.0,2.0,350000.0,4666.67,2023-09-06
Rezé,44143,44400,Maison,76.0,4.0,320000.0,4210.53,2023-02-28
Rezé,44143,44400,Maison,76.0,1.0,315000.0,4144.74,2023-02-28
Rezé,44143,44400,Maison,76.0,4.0,280000.0,3684.21,2023-04-04
Rezé,44143,44400,Maison,76.0,4.0,374000.0,4921.05,2023-04-12
Rezé,44143,44400,Maison,76.0,4.0,219500.0,2888.16,2023-06-29
Rezé,44143,44400,Maison,76.0,3.0,440000.0,5789.47,2023-07-19
Rezé,44143,44400,Maison,76.0,3.0,201500.0,2651.32,2023-08-02
Rezé,44143,44400,Maison,77.0,5.0,275000.0,3571.43,2023-01-16
Rezé,44143,44400,Maison,77.0,3.0,155000.0,2012.99,2023-03-09
Rezé,44143,44400,Maison,77.0,5.0,137500.0,1785.71,2023-08-03
Rezé,44143,44400,Maison,77.0,3.0,230000.0,2987.01,2023-12-15
Rezé,44143,44400,Maison,77.0,3.0,229000.0,2974.03,2023-12-22
Rezé,44143,44400,Maison,78.0,4.0,300000.0,3846.15,2023-01-26
Rezé,44143,44400,Maison,78.0,4.0,300000.0,3846.15,2023-01-26
Rezé,44143,44400,Maison,78.0,3.0,345000.0,4423.08,2023-07-18
Rezé,44143,44400,Maison,79.0,2.0,180000.0,2278.48,2023-01-27
Rezé,44143,44400,Maison,79.0,4.0,250000.0,3164.56,2023-05-15
Rezé,44143,44400,Maison,80.0,4.0,300000.0,3750.0,2023-04-06
Rezé,44143,44400,Maison,80.0,4.0,340000.0,4250.0,2023-04-28
Rezé,44143,44400,Maison,80.0,4.0,355000.0,4437.5,2023-05-30
Rezé,44143,44400,Maison,80.0,4.0,296200.0,3702.5,2023-05-22
Rezé,44143,44400,Maison,80.0,2.0,160000.0,2000.0,2023-05-22
Rezé,44143,44400,Maison,80.0,4.0,285000.0,3562.5,2023-07-04
Rezé,44143,44400,Maison,80.0,4.0,300250.0,3753.12,2023-07-11
Rezé,44143,44400,Maison,80.0,4.0,420000.0,5250.0,2023-08-18
Rezé,44143,44400,Maison,80.0,2.0,140000.0,1750.0,2023-08-03
Rezé,44143,44400,Maison,80.0,4.0,247000.0,3087.5,2023-08-31
Rezé,44143,44400,Maison,80.0,4.0,260000.0,3250.0,2023-10-18
Rezé,44143,44400,Maison,80.0,3.0,300000.0,3750.0,2023-12-19
Rezé,44143,44400,Maison,81.0,3.0,140000.0,1728.4,2023-08-29
Rezé,44143,44400,Maison,81.0,5.0,370000.0,4567.9,2023-10-27
Rezé,44143,44400,Maison,81.0,4.0,368000.0,4543.21,2023-11-27
Rezé,44143,44400,Maison,81.0,4.0,256000.0,3160.49,2023-05-12
Rezé,44143,44400,Maison,82.0,4.0,310000.0,3780.49,2023-01-04
Rezé,44143,44400,Maison,82.0,4.0,300000.0,3658.54,2023-02-20
Rezé,44143,44400,Maison,82.0,2.0,250000.0,3048.78,2023-06-30
Rezé,44143,44400,Maison,82.0,3.0,306740.0,3740.73,2023-06-30
Rezé,44143,44400,Maison,82.0,6.0,590000.0,7195.12,2023-07-04
Rezé,44143,44400,Maison,82.0,3.0,480000.0,5853.66,2023-09-25
Rezé,44143,44400,Maison,82.0,4.0,300000.0,3658.54,2023-10-25
Rezé,44143,44400,Maison,83.0,4.0,207700.0,2502.41,2023-06-26
Rezé,44143,44400,Maison,83.0,4.0,298000.0,3590.36,2023-07-20
Rezé,44143,44400,Maison,83.0,4.0,207700.0,2502.41,2023-09-27
Rezé,44143,44400,Maison,83.0,4.0,183000.0,2204.82,2023-12-15
Rezé,44143,44400,Maison,84.0,4.0,419000.0,4988.1,2023-11-24
Rezé,44143,44400,Maison,85.0,5.0,440000.0,5176.47,2023-03-23
Rezé,44143,44400,Maison,85.0,5.0,340000.0,4000.0,2023-05-25
Rezé,44143,44400,Maison,85.0,4.0,215000.0,2529.41,2023-08-07
Rezé,44143,44400,Maison,86.0,3.0,370000.0,4302.33,2023-05-02
Rezé,44143,44400,Maison,86.0,3.0,330387.0,3841.71,2023-08-07
Rezé,44143,44400,Maison,86.0,5.0,410000.0,4767.44,2023-09-08
Rezé,44143,44400,Maison,87.0,4.0,293500.0,3373.56,2023-02-06
Rezé,44143,44400,Maison,87.0,4.0,320000.0,3678.16,2023-07-03
Rezé,44143,44400,Maison,87.0,5.0,310000.0,3563.22,2023-07-13
Rezé,44143,44400,Maison,88.0,4.0,364000.0,4136.36,2023-05-10
Rezé,44143,44400,Maison,88.0,4.0,370000.0,4204.55,2023-06-06
Rezé,44143,44400,Maison,88.0,4.0,285000.0,3238.64,2023-09-22
Rezé,44143,44400,Maison,88.0,5.0,405000.0,4602.27,2023-10-25
Rezé,44143,44400,Maison,88.0,5.0,228000.0,2590.91,2023-12-19
Rezé,44143,44400,Maison,89.0,5.0,380000.0,4269.66,2023-04-20
Rezé,44143,44400,Maison,89.0,5.0,1000000.0,11235.96,2023-05-26
Rezé,44143,44400,Maison,89.0,5.0,1000000.0,11235.96,2023-05-26
Rezé,44143,44400,Maison,89.0,4.0,400000.0,4494.38,2023-06-14
Rezé,44143,44400,Maison,89.0,4.0,335000.0,3764.04,2023-07-19
Rezé,44143,44400,Maison,90.0,4.0,295000.0,3277.78,2023-03-24
Rezé,44143,44400,Maison,90.0,5.0,374000.0,4155.56,2023-10-09
Rezé,44143,44400,Maison,91.0,5.0,274000.0,3010.99,2023-01-31
Rezé,44143,44400,Maison,91.0,5.0,218353.94,2399.49,2023-03-13
Rezé,44143,44400,Maison,91.0,4.0,335000.0,3681.32,2023-06-09
Rezé,44143,44400,Maison,92.0,4.0,420000.0,4565.22,2023-04-05
Rezé,44143,44400,Maison,92.0,3.0,250000.0,2717.39,2023-09-27
Rezé,44143,44400,Maison,92.0,3.0,510000.0,5543.48,2023-10-27
Rezé,44143,44400,Maison,92.0,5.0,267000.0,2902.17,2023-12-14
Rezé,44143,44400,Maison,93.0,5.0,465000.0,5000.0,2023-04-25
Rezé,44143,44400,Maison,93.0,4.0,177500.0,1908.6,2023-08-29
Rezé,44143,44400,Maison,93.0,5.0,300000.0,3225.81,2023-09-18
Rezé,44143,44400,Maison,94.0,4.0,250000.0,2659.57,2023-09-18
Rezé,44143,44400,Maison,94.0,5.0,300000.0,3191.49,2023-09-19
Rezé,44143,44400,Maison,94.0,5.0,350000.0,3723.4,2023-10-30
Rezé,44143,44400,Maison,94.0,5.0,335000.0,3563.83,2023-10-25
Rezé,44143,44400,Maison,95.0,4.0,325000.0,3421.05,2023-01-13
Rezé,44143,44400,Maison,95.0,5.0,250000.0,2631.58,2023-05-12
Rezé,44143,44400,Maison,95.0,6.0,377000.0,3968.42,2023-12-11
Rezé,44143,44400,Maison,95.0,4.0,321500.0,3384.21,2023-12-28
Rezé,44143,44400,Maison,96.0,5.0,365000.0,3802.08,2023-01-31
Rezé,44143,44400,Maison,96.0,6.0,406586.0,4235.27,2023-02-28
Rezé,44143,44400,Maison,96.0,4.0,270000.0,2812.5,2023-06-16
Rezé,44143,44400,Maison,96.0,4.0,365000.0,3802.08,2023-07-28
Rezé,44143,44400,Maison,96.0,4.0,439000.0,4572.92,2023-08-11
Rezé,44143,44400,Maison,96.0,4.0,420400.0,4379.17,2023-09-22
Rezé,44143,44400,Maison,96.0,4.0,420400.0,4379.17,2023-09-22
Rezé,44143,44400,Maison,96.0,5.0,326500.0,3401.04,2023-10-27
Rezé,44143,44400,Maison,96.0,4.0,216393.53,2254.1,2023-12-15
Rezé,44143,44400,Maison,96.0,4.0,100606.47,1047.98,2023-12-15
Rezé,44143,44400,Maison,97.0,5.0,325000.0,3350.52,2023-11-08
Rezé,44143,44400,Maison,98.0,4.0,265000.0,2704.08,2023-02-17
Rezé,44143,44400,Maison,98.0,5.0,490000.0,5000.0,2023-06-27
Rezé,44143,44400,Maison,98.0,4.0,388000.0,3959.18,2023-08-28
Rezé,44143,44400,Maison,99.0,5.0,340000.0,3434.34,2023-01-31
Rezé,44143,44400,Maison,99.0,6.0,325000.0,3282.83,2023-06-02
Rezé,44143,44400,Maison,99.0,6.0,325000.0,3282.83,2023-06-02
Rezé,44143,44400,Maison,99.0,5.0,245000.0,2474.75,2023-12-15
Rezé,44143,44400,Maison,100.0,5.0,315000.0,3150.0,2023-01-27
Rezé,44143,44400,Maison,100.0,4.0,136000.0,1360.0,2023-05-05
Rezé,44143,44400,Maison,100.0,5.0,377000.0,3770.0,2023-06-30
Rezé,44143,44400,Maison,100.0,5.0,325000.0,3250.0,2023-06-30
Rezé,44143,44400,Maison,100.0,5.0,375000.0,3750.0,2023-06-30
Rezé,44143,44400,Maison,100.0,4.0,365000.0,3650.0,2023-07-04
Rezé,44143,44400,Maison,100.0,5.0,380000.0,3800.0,2023-08-21
Rezé,44143,44400,Maison,100.0,4.0,532000.0,5320.0,2023-10-20
Rezé,44143,44400,Maison,100.0,5.0,405000.0,4050.0,2023-10-27
Rezé,44143,44400,Maison,100.0,4.0,376500.0,3765.0,2023-11-27
Rezé,44143,44400,Maison,101.0,5.0,428000.0,4237.62,2023-03-17
Rezé,44143,44400,Maison,101.0,4.0,395000.0,3910.89,2023-03-31
Rezé,44143,44400,Maison,101.0,5.0,347000.0,3435.64,2023-05-02
Rezé,44143,44400,Maison,102.0,4.0,474000.0,4647.06,2023-01-20
Rezé,44143,44400,Maison,102.0,4.0,380000.0,3725.49,2023-08-17
Rezé,44143,44400,Maison,102.0,4.0,420000.0,4117.65,2023-09-14
Rezé,44143,44400,Maison,102.0,3.0,460000.0,4509.8,2023-10-06
Rezé,44143,44400,Maison,103.0,4.0,326900.0,3173.79,2023-03-10
Rezé,44143,44400,Maison,103.0,5.0,340000.0,3300.97,2023-06-12
Rezé,44143,44400,Maison,103.0,4.0,400200.0,3885.44,2023-11-15
Rezé,44143,44400,Maison,104.0,5.0,335000.0,3221.15,2023-07-04
Rezé,44143,44400,Maison,104.0,5.0,445000.0,4278.85,2023-10-26
Rezé,44143,44400,Maison,105.0,4.0,534000.0,5085.71,2023-04-14
Rezé,44143,44400,Maison,105.0,5.0,542000.0,5161.9,2023-09-22
Rezé,44143,44400,Maison,105.0,5.0,530000.0,5047.62,2023-10-24
Rezé,44143,44400,Maison,106.0,5.0,435000.0,4103.77,2023-01-12
Rezé,44143,44400,Maison,106.0,4.0,286000.0,2698.11,2023-07-10
Rezé,44143,44400,Maison,107.0,6.0,380000.0,3551.4,2023-11-17
Rezé,44143,44400,Maison,109.0,6.0,415000.0,3807.34,2023-01-05
Rezé,44143,44400,Maison,109.0,5.0,401500.0,3683.49,2023-01-19
Rezé,44143,44400,Maison,109.0,5.0,445000.0,4082.57,2023-03-20
Rezé,44143,44400,Maison,109.0,4.0,280000.0,2568.81,2023-12-15
Rezé,44143,44400,Maison,110.0,6.0,430000.0,3909.09,2023-01-06
Rezé,44143,44400,Maison,110.0,5.0,495000.0,4500.0,2023-04-26
Rezé,44143,44400,Maison,110.0,4.0,429346.0,3903.15,2023-04-11
Rezé,44143,44400,Maison,110.0,5.0,250000.0,2272.73,2023-08-28
Rezé,44143,44400,Maison,111.0,4.0,364600.0,3284.68,2023-10-05
Rezé,44143,44400,Maison,112.0,5.0,370000.0,3303.57,2023-02-16
Rezé,44143,44400,Maison,112.0,6.0,315000.0,2812.5,2023-07-12
Rezé,44143,44400,Maison,112.0,5.0,285000.0,2544.64,2023-09-15
Rezé,44143,44400,Maison,114.0,5.0,477460.0,4188.25,2023-01-25
Rezé,44143,44400,Maison,114.0,5.0,739000.0,6482.46,2023-02-06
Rezé,44143,44400,Maison,114.0,5.0,343000.0,3008.77,2023-04-19
Rezé,44143,44400,Maison,115.0,5.0,456000.0,3965.22,2023-06-12
Rezé,44143,44400,Maison,115.0,4.0,370000.0,3217.39,2023-10-02
Rezé,44143,44400,Maison,116.0,5.0,415384.0,3580.9,2023-03-07
Rezé,44143,44400,Maison,116.0,6.0,275000.0,2370.69,2023-05-02
Rezé,44143,44400,Maison,116.0,5.0,500300.0,4312.93,2023-07-12
Rezé,44143,44400,Maison,116.0,4.0,850000.0,7327.59,2023-07-27
Rezé,44143,44400,Maison,116.0,6.0,315000.0,2715.52,2023-12-28
Rezé,44143,44400,Maison,117.0,4.0,352000.0,3008.55,2023-09-13
